step,loss
155700,0.0011077
155800,0.00114885
155900,0.00101609
156000,0.00109127
156100,0.00109051
156200,0.00101505
156300,0.0010614
156400,0.00101565
156500,0.00104694
156600,0.00107239
156700,0.00102446
156800,0.00102825
156900,0.00108102
157000,0.00118815
157100,0.00102228
157200,0.00102799
157300,0.00103562
157400,0.00105688
157500,0.00109765
157600,0.0010576
157700,0.00103444
157800,0.00109799
157900,0.0010493
158000,0.00115032
158100,0.00107954
158200,0.00116196
158300,0.00101185
158400,0.00110105
158500,0.00103058
158600,0.00104595
158700,0.00115568
158800,0.00114375
158900,0.00120929
159000,0.0010047
159100,0.00109137
159200,0.00118254
159300,0.0010847
159400,0.00109982
159500,0.00108034
159600,0.00112948
159700,0.00103174
159800,0.00120403
159900,0.00105058
160000,0.0010395
160100,0.00111182
160200,0.00108609
160300,0.00107042
160400,0.00104286
160500,0.0010565
160600,0.00112215
160700,0.00109404
160800,0.00111
160900,0.0010518
161000,0.00105246
161100,0.00120053
161200,0.00103865
161300,0.00113525
161400,0.00111442
161500,0.000977002
161600,0.00107038
161700,0.0011293
161800,0.00115229
161900,0.0010853
162000,0.00106846
162100,0.00109475
162200,0.00108928
162300,0.00118036
162400,0.00124159
162500,0.00103839
162600,0.0010849
162700,0.0011345
162800,0.00112025
162900,0.000974008
163000,0.00107646
163100,0.00112941
163200,0.00108573
163300,0.00108417
163400,0.00121425
163500,0.00110572
163600,0.00112512
163700,0.00117479
163800,0.0010207
163900,0.00114908
164000,0.0010683
164100,0.00116354
164200,0.00102135
164300,0.00115126
164400,0.00103711
164500,0.00105368
164600,0.00110658
164700,0.00128514
164800,0.00121732
164900,0.00121507
165000,0.00106972
165100,0.00113917
165200,0.00113508
165300,0.00113415
165400,0.00103154
165500,0.00106929
165600,0.00106615
165700,0.00102185
165800,0.00100407
165900,0.00105567
166000,0.00105872
166100,0.00105747
166200,0.000976703
166300,0.00106026
166400,0.00108134
166500,0.000987485
166600,0.00110645
166700,0.00101337
166800,0.00127552
166900,0.00111569
167000,0.000998943
167100,0.00104869
167200,0.00121224
167300,0.00102504
167400,0.00118851
167500,0.00105489
167600,0.00100188
167700,0.00108039
167800,0.00112545
167900,0.00108016
168000,0.00107868
168100,0.0010911
168200,0.000978258
168300,0.00106536
168400,0.000973938
168500,0.00101522
168600,0.0010982
168700,0.00104542
168800,0.00104995
168900,0.00117809
169000,0.00109189
169100,0.00104657
169200,0.00103158
169300,0.00111096
169400,0.00104579
169500,0.0010638
169600,0.00111534
169700,0.00109486
169800,0.00102285
169900,0.000994297
170000,0.00117873
170100,0.00105995
170200,0.00100693
170300,0.00117677
170400,0.00106563
170500,0.00112358
170600,0.00104728
170700,0.00108985
170800,0.00108637
170900,0.00103016
171000,0.00116734
171100,0.001062
171200,0.00108981
171300,0.00111932
171400,0.00121176
171500,0.00111975
171600,0.00132621
171700,0.00118007
171800,0.00113268
171900,0.00106661
172000,0.00108602
172100,0.00103518
172200,0.00105621
172300,0.0010546
172400,0.000979882
172500,0.000970383
172600,0.00106262
172700,0.00105378
172800,0.00100101
172900,0.00104395
173000,0.00101646
173100,0.0010476
173200,0.000976434
173300,0.00100816
173400,0.00104636
173500,0.000988425
173600,0.0010895
173700,0.00105209
173800,0.000994392
173900,0.00112736
174000,0.0010011
174100,0.00102167
174200,0.00100598
174300,0.00102933
174400,0.000908408
174500,0.0010044
174600,0.000988714
174700,0.000961347
174800,0.00102417
174900,0.00112695
175000,0.000981532
175100,0.00101956
175200,0.00103716
175300,0.00104435
175400,0.000960099
175500,0.00110389
175600,0.00103369
175700,0.00100942
175800,0.00111338
175900,0.00114619
176000,0.00107626
176100,0.00107127
176200,0.000994295
176300,0.0010618
176400,0.0010468
176500,0.00116127
176600,0.0010826
176700,0.00106001
176800,0.00102335
176900,0.000957072
177000,0.00100715
177100,0.00112721
177200,0.00109172
177300,0.00107315
177400,0.00113184
177500,0.00114872
177600,0.000972304
177700,0.0010248
177800,0.00100247
177900,0.00111375
178000,0.00105188
178100,0.00109857
178200,0.00103202
178300,0.00100539
178400,0.00103748
178500,0.000990843
178600,0.00110695
178700,0.00103839
178800,0.00100801
178900,0.00108247
179000,0.00113867
179100,0.00101085
179200,0.00103928
179300,0.00108079
179400,0.00100597
179500,0.00114289
179600,0.00108642
179700,0.00100173
179800,0.0011479
179900,0.00108677
180000,0.00105604
180100,0.00101336
180200,0.00123709
180300,0.00108864
180400,0.00118343
180500,0.00129522
180600,0.00107373
180700,0.00119864
180800,0.00110729
180900,0.00109568
181000,0.00121739
181100,0.00109389
181200,0.00173469
181300,0.00102014
181400,0.00122108
181500,0.00127474
181600,0.00109412
181700,0.00106287
181800,0.00104335
181900,0.000989986
182000,0.00105488
182100,0.00105544
182200,0.00103938
182300,0.00113525
182400,0.00103712
182500,0.000995821
182600,0.0010375
182700,0.00089025
182800,0.00109034
182900,0.000973807
183000,0.00099028
183100,0.000991122
183200,0.00168192
183300,0.00112867
183400,0.00115565
183500,0.00107317
183600,0.00114374
183700,0.00112103
183800,0.00103378
183900,0.00110086
184000,0.000973294
184100,0.00103214
184200,0.00107117
184300,0.000939208
184400,0.00109652
184500,0.000961818
184600,0.00102073
184700,0.00103495
184800,0.000925823
184900,0.000936548
185000,0.00100866
185100,0.00106789
185200,0.000992576
185300,0.00100541
185400,0.00103895
185500,0.00100923
185600,0.0010179
185700,0.000973154
185800,0.00102274
185900,0.000983815
186000,0.000981091
186100,0.000995047
186200,0.00113305
186300,0.00104227
186400,0.0010545
186500,0.00107033
186600,0.00107256
186700,0.00102298
186800,0.00106676
186900,0.00102972
187000,0.000991576
187100,0.00105883
187200,0.00108188
187300,0.00113596
187400,0.0011129
187500,0.00117903
187600,0.00113615
187700,0.00102906
187800,0.000980823
187900,0.000970419
188000,0.00114886
188100,0.00266108
188200,0.00143472
188300,0.00127021
188400,0.0011188
188500,0.00113824
188600,0.00103836
188700,0.00105852
188800,0.00121475
188900,0.00112859
189000,0.00109563
189100,0.000995388
189200,0.000934368
189300,0.00101833
189400,0.000994229
189500,0.00102064
189600,0.000943521
189700,0.000922802
189800,0.000967355
189900,0.000895032
190000,0.000930924
190100,0.00104293
190200,0.00103768
190300,0.000920793
190400,0.00103819
190500,0.000948603
190600,0.0010402
190700,0.00100495
190800,0.000968218
190900,0.000987982
191000,0.000972145
191100,0.000995267
191200,0.000994801
191300,0.00102419
191400,0.00107068
191500,0.000981746
191600,0.00097697
191700,0.00101254
191800,0.00107108
191900,0.00106208
192000,0.00101946
192100,0.00108346
192200,0.00104485
192300,0.00111688
192400,0.00100348
192500,0.00101785
192600,0.00105809
192700,0.00117829
192800,0.00101295
192900,0.00105994
193000,0.00102153
193100,0.00104568
193200,0.00104986
193300,0.000948469
193400,0.00105129
193500,0.0010455
193600,0.00104569
193700,0.00103114
193800,0.00104063
193900,0.00106819
194000,0.00110195
194100,0.00106687
194200,0.00101709
194300,0.00103209
194400,0.00100378
194500,0.00102585
194600,0.000976347
194700,0.00102699
194800,0.00106381
194900,0.00104409
195000,0.00103442
195100,0.00105036
195200,0.001237
195300,0.00107507
195400,0.00102326
195500,0.00111279
195600,0.00110905
195700,0.00105509
195800,0.00109257
195900,0.00102399
196000,0.00110034
196100,0.00104966
196200,0.00103282
196300,0.00110036
196400,0.00110874
196500,0.00110325
196600,0.00109639
196700,0.00109594
196800,0.00109633
196900,0.00116114
197000,0.0011695
197100,0.000948057
197200,0.00102195
197300,0.00100368
197400,0.00108557
197500,0.000967422
197600,0.00103351
197700,0.00107058
197800,0.00105329
197900,0.000956062
198000,0.000993604
198100,0.00100222
198200,0.00104501
198300,0.00108819
198400,0.000991753
198500,0.0010205
198600,0.00102082
198700,0.00103001
198800,0.00102264
198900,0.00100883
199000,0.00097273
199100,0.000923997
199200,0.00101105
199300,0.00103153
199400,0.00103537
199500,0.00109578
199600,0.00101321
199700,0.00102465
199800,0.000985955
199900,0.000969562
200000,0.00102613
200100,0.00100102
200200,0.000966206
200300,0.000995726
200400,0.00104789
200500,0.00102311
200600,0.00110552
200700,0.00101924
200800,0.0010379
200900,0.00104486
201000,0.00108022
201100,0.00106708
201200,0.00101795
201300,0.000950376
201400,0.00104551
201500,0.00106793
201600,0.00113716
201700,0.00102222
201800,0.00114387
201900,0.00129818
202000,0.00109737
202100,0.000963905
202200,0.000996381
202300,0.000952719
202400,0.000982803
202500,0.00110653
202600,0.00102707
202700,0.00102568
202800,0.0010281
202900,0.00101102
203000,0.00109815
203100,0.00102762
203200,0.000977353
203300,0.00100225
203400,0.000999979
203500,0.00118647
203600,0.00111474
203700,0.00109939
203800,0.00095819
203900,0.000991733
204000,0.000965445
204100,0.000950432
204200,0.00102361
204300,0.00104149
204400,0.000988603
204500,0.000999638
204600,0.00100032
204700,0.000993033
204800,0.00108481
204900,0.00108004
205000,0.000960132
205100,0.00103556
205200,0.00103074
205300,0.000957663
205400,0.00104004
205500,0.00119378
205600,0.00104137
205700,0.00106553
205800,0.00106845
205900,0.00102492
206000,0.00108602
206100,0.000951222
206200,0.000889996
206300,0.000998951
206400,0.000942483
206500,0.00105947
206600,0.00107018
206700,0.00108855
206800,0.00112945
206900,0.00115339
207000,0.000954642
207100,0.00102489
207200,0.000988086
207300,0.000985909
207400,0.00106201
207500,0.00111273
207600,0.000951114
207700,0.00109055
207800,0.00100679
207900,0.000974267
208000,0.000946423
208100,0.00103016
208200,0.000963326
208300,0.000966478
208400,0.000951614
208500,0.00110218
208600,0.0010509
208700,0.00102207
208800,0.00104639
208900,0.00102851
209000,0.000967109
209100,0.00102789
209200,0.00105518
209300,0.00110539
209400,0.000972399
209500,0.000987416
209600,0.00177478
209700,0.00149497
209800,0.00105463
209900,0.00116167
210000,0.0010338
210100,0.000965107
210200,0.00110254
210300,0.00107301
210400,0.000954034
210500,0.00103633
210600,0.00104705
210700,0.000923593
210800,0.000979358
210900,0.00106123
211000,0.00104821
211100,0.00130584
211200,0.000986733
211300,0.00097475
211400,0.000931606
211500,0.000887462
211600,0.000962348
211700,0.000984646
211800,0.000898618
211900,0.000968411
212000,0.000952359
212100,0.000989836
212200,0.000968093
212300,0.000959623
212400,0.000998993
212500,0.000942472
212600,0.000908162
212700,0.000922435
212800,0.00101732
212900,0.00100821
213000,0.000911952
213100,0.000971395
213200,0.000973752
213300,0.00103642
213400,0.00100586
213500,0.00101636
213600,0.00107669
213700,0.000993942
213800,0.00104854
213900,0.000987524
214000,0.000964927
214100,0.00098286
214200,0.000964816
214300,0.00096321
214400,0.00099379
