step,loss
155900,0.00111887
156000,0.00112198
156100,0.00113327
156200,0.00110933
156300,0.00108747
156400,0.00116614
156500,0.00110635
156600,0.00107441
156700,0.00119546
156800,0.00100809
156900,0.00100665
157000,0.00116604
157100,0.00113023
157200,0.00108416
157300,0.00108874
157400,0.00110711
157500,0.00110351
157600,0.00108961
157700,0.00105028
157800,0.00114373
157900,0.00109992
158000,0.0011961
158100,0.00109099
158200,0.00112587
158300,0.00108589
158400,0.00108182
158500,0.00121196
158600,0.00104456
158700,0.0011724
158800,0.0010823
158900,0.000998345
159000,0.00121383
159100,0.00116219
159200,0.00109396
159300,0.00121174
159400,0.00104284
159500,0.00101615
159600,0.00106947
159700,0.00110938
159800,0.00111539
159900,0.00104257
160000,0.0010961
160100,0.00114214
160200,0.00111797
160300,0.00110887
160400,0.00112433
160500,0.00108922
160600,0.00109712
160700,0.0011409
160800,0.00101842
160900,0.00122679
161000,0.00118101
161100,0.00107641
161200,0.00113081
161300,0.00117559
161400,0.00115327
161500,0.00111722
161600,0.00104651
161700,0.0011794
161800,0.00112793
161900,0.00109002
162000,0.00115313
162100,0.00112296
162200,0.00109775
162300,0.00111111
162400,0.00106776
162500,0.0010567
162600,0.00107936
162700,0.00121319
162800,0.00105982
162900,0.00121277
163000,0.00115384
163100,0.0012234
163200,0.00119039
163300,0.00113966
163400,0.00106674
163500,0.00114021
163600,0.00104484
163700,0.00116219
163800,0.00109102
163900,0.00106214
164000,0.00111626
164100,0.0010971
164200,0.00115789
164300,0.00111413
164400,0.0010042
164500,0.000992127
164600,0.00112442
164700,0.00105821
164800,0.00107245
164900,0.0012765
165000,0.00115453
165100,0.00110788
165200,0.00109905
165300,0.00103793
165400,0.00114896
165500,0.00105759
165600,0.00110665
165700,0.00102572
165800,0.00116076
165900,0.0011257
166000,0.00119502
166100,0.00118063
166200,0.0012208
166300,0.00117024
166400,0.00114612
166500,0.00111365
166600,0.00118118
166700,0.00114551
166800,0.00135821
166900,0.00109783
167000,0.00118758
167100,0.00110449
167200,0.00104906
167300,0.00114956
167400,0.00114962
167500,0.00112108
167600,0.00111922
167700,0.00107042
167800,0.00104655
167900,0.00106531
168000,0.00105794
168100,0.00106698
168200,0.00105245
168300,0.00112624
168400,0.00109796
168500,0.00103198
168600,0.000975534
168700,0.00111512
168800,0.00114898
168900,0.00101976
169000,0.00107425
169100,0.00107013
169200,0.000988238
169300,0.00114433
169400,0.00108549
169500,0.00107088
169600,0.00103262
169700,0.00112769
169800,0.00109417
169900,0.00110182
170000,0.00106317
170100,0.00107851
170200,0.00101269
170300,0.00110624
170400,0.00111984
170500,0.00115796
170600,0.00106906
170700,0.0010594
170800,0.00107257
170900,0.00122896
171000,0.00110927
171100,0.00106076
171200,0.00116815
171300,0.00101085
171400,0.00108519
171500,0.00118034
171600,0.00101934
171700,0.00106324
171800,0.00109827
171900,0.0010349
172000,0.00104692
172100,0.00120036
172200,0.0011439
172300,0.00106985
172400,0.00106238
172500,0.00103902
172600,0.00106943
172700,0.00105414
172800,0.00100388
172900,0.0011553
173000,0.0011217
173100,0.00114925
173200,0.0011711
173300,0.00109161
173400,0.00107117
173500,0.00103164
173600,0.00107641
173700,0.00105993
173800,0.00113939
173900,0.00110476
174000,0.0010852
174100,0.0010382
174200,0.00105743
174300,0.00105191
174400,0.00117424
174500,0.00115808
174600,0.00105642
174700,0.00105432
174800,0.00117598
174900,0.00115255
175000,0.00103527
175100,0.00110151
175200,0.00111522
175300,0.000967882
175400,0.00105015
175500,0.00107849
175600,0.00101832
175700,0.00110904
175800,0.00113759
175900,0.00102439
176000,0.00107795
176100,0.00117985
176200,0.00102099
176300,0.00113631
176400,0.00101199
176500,0.00113779
176600,0.000998794
176700,0.00105246
176800,0.00110946
176900,0.00106894
177000,0.000991861
177100,0.00107933
177200,0.00106217
177300,0.00109828
177400,0.00106384
177500,0.00102503
177600,0.00102653
177700,0.00106055
177800,0.00103113
177900,0.0010891
178000,0.00112172
178100,0.00106818
178200,0.00115496
178300,0.00111154
178400,0.00104226
178500,0.00100228
178600,0.00112235
178700,0.00114403
178800,0.00104552
178900,0.00101739
179000,0.00102386
179100,0.00109681
179200,0.000998655
179300,0.00119729
179400,0.00107785
179500,0.00113339
179600,0.00108609
179700,0.00141558
179800,0.00109538
179900,0.00112832
180000,0.00109666
180100,0.00119541
180200,0.00107488
180300,0.00107777
180400,0.00121005
180500,0.00120935
180600,0.00106333
180700,0.00107887
180800,0.00106986
180900,0.00104929
181000,0.00103301
181100,0.00109268
181200,0.00110228
181300,0.00103478
181400,0.00102571
181500,0.00100271
181600,0.00121005
181700,0.00105938
181800,0.00103808
181900,0.00108386
182000,0.00111729
182100,0.00102717
182200,0.00113505
182300,0.00104125
182400,0.00104366
182500,0.00105591
182600,0.000998684
182700,0.000985803
182800,0.00121686
182900,0.00109764
183000,0.00109608
183100,0.00105332
183200,0.00102546
183300,0.001126
183400,0.00110646
183500,0.00111642
183600,0.00103606
183700,0.00105931
183800,0.00106645
183900,0.00107297
184000,0.00102268
184100,0.00110756
184200,0.00113332
184300,0.00108587
184400,0.00109809
184500,0.00106207
184600,0.000990599
184700,0.00110163
184800,0.00108517
184900,0.00104627
185000,0.00104925
185100,0.00113313
185200,0.00101404
185300,0.0010788
185400,0.000983114
185500,0.00116294
185600,0.00117304
185700,0.00104648
185800,0.00102282
185900,0.00133641
186000,0.00105212
186100,0.00103885
186200,0.00106058
186300,0.0010359
186400,0.00108518
186500,0.00110939
186600,0.00111065
186700,0.00102318
186800,0.0011478
186900,0.00109166
187000,0.00108165
187100,0.0011263
187200,0.00109237
187300,0.000985824
187400,0.00105431
187500,0.00106276
187600,0.00102733
187700,0.00100084
187800,0.00102127
187900,0.00101011
188000,0.00108422
188100,0.00100651
188200,0.00108224
188300,0.00110417
